
Le contexte de multi-Çtendue en cours a ÇtÇ changÇ pour la multi-Çtendue 192.168.4.0.

Typeˇ: N - AUCUN, D - DHCP B - BOOTP, U - NON SPêCIFIê, R - RêSERVATION IP
==============================================================================
Adresse IP     - Masque SousRÇs. - ID unique         -  Expiration bail  -Type
==============================================================================

192.168.5.11     - 255.255.252.0  - 94-c6-91-fd-d2-a6   -03/11/2025 15:11:09    -D-  S123456-121-910.domain.local
192.168.5.12     - 255.255.252.0  - bc-e9-2f-cf-f1-39   -03/11/2025 09:09:38    -D-  P123456-023-007.domain.local
192.168.5.14     - 255.255.252.0  - bc-e9-2f-cf-32-ad   -02/11/2025 07:49:22    -D-  P123456-081-08R.domain.local
192.168.5.15     - 255.255.252.0  - b4-a2-eb-a2-3d-c4   -02/11/2025 08:59:20    -D-  P123456-210-201.domain.local
192.168.5.16     - 255.255.252.0  - 84-ba-59-48-99-cb   -04/11/2025 07:46:10    -D-  P123456-041-402.domain.local
192.168.5.17     - 255.255.252.0  - bc-e9-2f-cf-e0-e5   -02/11/2025 07:49:27    -D-  P123456-081-08S.domain.local
192.168.5.20     - 255.255.252.0  - 68-45-f1-04-af-4a   -04/11/2025 07:46:01    -D-  P123456-076-232.domain.local
192.168.5.21     - 255.255.252.0  - 68-45-f1-7f-55-57   -04/11/2025 09:27:51    -D-  P123456-800-204.domain.local
192.168.5.23     - 255.255.252.0  - bc-e9-2f-ce-37-9e   -02/11/2025 08:21:23    -D-  P123456-SOS-013.domain.local
192.168.5.24     - 255.255.252.0  - 6c-02-e0-01-79-ad   -02/11/2025 07:49:22    -D-  P123456-081-08T.domain.local
192.168.5.25     - 255.255.252.0  - bc-e9-2f-cf-6a-75   -03/11/2025 07:19:45    -D-  P123456-040-026.domain.local
192.168.5.26     - 255.255.252.0  - 68-45-f1-f8-4a-57   -04/11/2025 07:48:33    -D-  P123456-037-205.domain.local
192.168.5.27     - 255.255.252.0  - 6c-02-e0-00-da-07   -02/11/2025 10:23:02    -D-  P123456-SOS-006.domain.local
192.168.5.28     - 255.255.252.0  -84-ba-59-48-e1-83   - N'EXPIRE JAMAIS        -U-  P123456-041-404.domain.local
192.168.5.29     - 255.255.252.0  - 1c-86-9a-ef-9b-c4   -02/11/2025 14:01:37    -D-  CONTENTIEUX FLIP.domain.local
192.168.5.30     - 255.255.252.0  - b4-a2-eb-a2-41-e3   -04/11/2025 07:42:37    -D-  P123456-040-202.domain.local
192.168.5.31     - 255.255.252.0  - bc-e9-2f-cf-7a-b4   -04/11/2025 07:55:33    -D-  P123456-019-005.domain.local
192.168.5.32     - 255.255.252.0  - b4-a2-eb-a2-3d-f0   -04/11/2025 07:54:22    -D-  P123456-037-202.domain.local
192.168.5.33     - 255.255.252.0  - bc-e9-2f-cf-b0-9d   -02/11/2025 07:49:24    -D-  P123456-081-08V.domain.local
192.168.5.34     - 255.255.252.0  -3c-52-82-59-ed-69   - N'EXPIRE JAMAIS        -U-  123456loc01lama.domain.local
192.168.5.35     - 255.255.252.0  - 94-c6-91-fd-d6-e5   -04/11/2025 06:45:19    -D-  S123456-BOT-CRA.domain.local
192.168.5.36     - 255.255.252.0  - bc-e9-2f-cf-e7-0a   -02/11/2025 07:49:16    -D-  P123456-081-08W.domain.local
192.168.5.38     - 255.255.252.0  - b4-a2-eb-a2-3d-ee   -04/11/2025 07:13:07    -D-  P123456-740-005.domain.local
192.168.5.39     - 255.255.252.0  - 68-45-f1-96-bc-4a   -04/11/2025 07:07:43    -D-  P123456-021-215.domain.local
192.168.5.41     - 255.255.252.0  - 68-45-f1-ca-51-57   -03/11/2025 09:10:51    -D-  P123456-021-216.domain.local
192.168.5.42     - 255.255.252.0  - 68-45-f1-3f-50-57   -02/11/2025 14:11:08    -D-  P123456-016-201.domain.local
192.168.5.43     - 255.255.252.0  - 84-ba-59-77-16-8a   -04/11/2025 09:36:51    -D-  P123456-017-403.domain.local
192.168.5.46     - 255.255.252.0  - 68-45-f1-ed-bd-4a   -04/11/2025 09:23:37    -D-  P123456-021-213.domain.local
192.168.5.47     - 255.255.252.0  - bc-e9-2f-cf-10-cb   -02/11/2025 07:49:17    -D-  P123456-081-08Y.domain.local
192.168.5.48     - 255.255.252.0  - 6c-02-e0-00-cc-fd   -02/11/2025 07:48:42    -D-  P123456-079-041.domain.local
192.168.5.49     - 255.255.252.0  - 6c-02-e0-01-8a-03   -02/11/2025 07:48:51    -D-  P123456-079-040.domain.local
192.168.5.50     - 255.255.252.0  - 6c-02-e0-01-4a-19   -04/11/2025 07:39:12    -D-  P123456-016-004.domain.local
192.168.5.51     - 255.255.252.0  - b4-a2-eb-a2-3d-9a   -02/11/2025 09:21:13    -D-  P123456-400-210.domain.local
192.168.5.52     - 255.255.252.0  -dc-4a-3e-50-15-fd   - N'EXPIRE JAMAIS        -U-  S123456-321-610.domain.local
192.168.5.53     - 255.255.252.0  - 68-45-f1-11-c0-4a   -04/11/2025 08:14:46    -D-  P123456-200-008.domain.local
192.168.5.54     - 255.255.252.0  - 84-ba-59-43-9e-65   -04/11/2025 07:29:37    -D-  P123456-102-404.domain.local
192.168.5.56     - 255.255.252.0  - 6c-02-e0-01-3a-a2   -01/11/2025 13:03:24    -D-  P123456-081-08P.domain.local
192.168.5.57     - 255.255.252.0  - 84-ba-59-48-df-04   -04/11/2025 07:38:15    -D-  P123456-041-403.domain.local
192.168.5.58     - 255.255.252.0  - bc-e9-2f-ce-2c-78   -02/11/2025 07:49:20    -D-  P123456-081-08U.domain.local
192.168.5.59     - 255.255.252.0  - b4-a2-eb-a2-41-f5   -04/11/2025 07:33:49    -D-  P123456-121-210.domain.local
192.168.5.61     - 255.255.252.0  - b4-a2-eb-a2-3e-21   -02/11/2025 07:13:52    -D-  P123456-042-202.domain.local
192.168.5.62     - 255.255.252.0  - bc-e9-2f-cf-5a-7f   -02/11/2025 10:39:46    -D-  P123456-025-022.domain.local
192.168.5.63     - 255.255.252.0  - 5c-28-86-9e-bb-de   -04/11/2025 08:16:30    -D-  P123456-019-202.domain.local
192.168.5.66     - 255.255.252.0  - 68-45-f1-e6-be-4a   -04/11/2025 08:41:20    -D-  P123456-040-213.domain.local
192.168.5.67     - 255.255.252.0  - 68-45-f1-23-bd-4a   -04/11/2025 09:34:01    -D-  P123456-021-210.domain.local
192.168.5.68     - 255.255.252.0  - 68-45-f1-2b-bd-4a   -03/11/2025 08:31:07    -D-  P123456-076-219.domain.local
192.168.5.69     - 255.255.252.0  - b4-a2-eb-a2-42-0e   -03/11/2025 07:48:24    -D-  P123456-081-051.domain.local
192.168.5.71     - 255.255.252.0  - b4-a2-eb-a2-41-cf   -30/10/2025 05:59:14    -D-  P123456-079-031.domain.local
192.168.5.73     - 255.255.252.0  - bc-e9-2f-cd-c2-4d   -04/11/2025 07:47:12    -D-  P123456-019-006.domain.local
192.168.5.74     - 255.255.252.0  - 84-ba-59-48-94-91   -04/11/2025 07:33:07    -D-  P123456-264-401.domain.local
192.168.5.79     - 255.255.252.0  - bc-e9-2f-b4-aa-b7   -02/11/2025 08:20:44    -D-  P123456-081-08L.domain.local
192.168.5.82     - 255.255.252.0  - 68-45-f1-6f-be-4a   -04/11/2025 07:06:25    -D-  P123456-076-202.domain.local
192.168.5.87     - 255.255.252.0  - 68-45-f1-24-4c-57   -04/11/2025 08:43:34    -D-  P123456-023-215.domain.local
192.168.5.90     - 255.255.252.0  - 68-45-f1-8d-53-57   -03/11/2025 07:57:00    -D-  P123456-076-207.domain.local
192.168.5.91     - 255.255.252.0  - bc-e9-2f-cf-5a-0b   -04/11/2025 03:27:34    -D-  P123456-076-043.domain.local
192.168.5.92     - 255.255.252.0  - 84-ba-59-77-1c-26   -03/11/2025 16:15:39    -D-  P123456-017-402.domain.local
192.168.5.95     - 255.255.252.0  - b4-a2-eb-a2-d9-e2   -03/11/2025 14:33:38    -D-  P123456-016-025.domain.local
192.168.5.97     - 255.255.252.0  - 84-ba-59-45-61-5c   -03/11/2025 07:55:31    -D-  P123456-102-403.domain.local
192.168.5.99     - 255.255.252.0  - b4-a2-eb-a2-41-d1   -03/11/2025 07:39:52    -D-  P123456-740-003.domain.local
192.168.5.100    - 255.255.252.0  - 5c-28-86-9c-44-bc   -04/11/2025 07:34:41    -D-  P123456-076-231.domain.local
192.168.5.101    - 255.255.252.0  - 84-ba-59-53-b5-fb   -04/11/2025 07:06:49    -D-  P123456-076-203.domain.local
192.168.5.102    - 255.255.252.0  - b4-a2-eb-a2-41-d0   -03/11/2025 07:36:11    -D-  P123456-740-213.domain.local
192.168.5.103    - 255.255.252.0  - 6c-02-e0-00-3b-ba   -04/11/2025 07:07:22    -D-  P123456-081-01K.domain.local
192.168.5.107    - 255.255.252.0  - b4-a2-eb-a2-3e-23   -02/11/2025 07:03:50    -D-  P123456-076-002.domain.local
192.168.5.108    - 255.255.252.0  -3c-52-82-59-ec-2f   - N'EXPIRE JAMAIS        -U-  S123456-126-711.domain.local
192.168.5.110    - 255.255.252.0  - 68-45-f1-18-bf-4a   -03/11/2025 08:55:07    -D-  P123456-044-216.domain.local
192.168.5.111    - 255.255.252.0  - b4-a2-eb-a2-41-fb   -04/11/2025 08:00:31    -D-  P123456-044-219.domain.local
192.168.5.114    - 255.255.252.0  - b4-a2-eb-a2-42-04   -04/11/2025 07:29:41    -D-  P123456-081-096.domain.local
192.168.5.116    - 255.255.252.0  - b0-5c-da-5d-dd-38   -04/11/2025 09:35:50    -D-  P123456-200-001.domain.local
192.168.5.117    - 255.255.252.0  - 30-24-a9-ac-d4-fd   -04/11/2025 07:13:08    -D-  P123456-040-004.domain.local
192.168.5.120    - 255.255.252.0  - 6c-02-e0-00-ee-90   -04/11/2025 08:30:20    -D-  P123456-400-016.domain.local
192.168.5.121    - 255.255.252.0  - 68-45-f1-03-c1-4a   -02/11/2025 07:51:08    -D-  P123456-023-220.domain.local
192.168.5.122    - 255.255.252.0  - 10-62-e5-52-35-9c   -03/11/2025 13:29:51    -D-  P123456-998-802.domain.local
192.168.5.124    - 255.255.252.0  - 18-60-24-fa-27-2f   -03/11/2025 07:00:14    -D-  S123456-040-805.domain.local
192.168.5.125    - 255.255.252.0  - bc-e9-2f-cf-16-6f   -03/11/2025 10:56:25    -D-  P123456-081-03B.domain.local
192.168.5.126    - 255.255.252.0  - 6c-02-e0-01-6a-73   -04/11/2025 08:01:41    -D-  P123456-025-012.domain.local
192.168.5.128    - 255.255.252.0  - 68-45-f1-2f-be-4a   -04/11/2025 07:48:03    -D-  P123456-262-201.domain.local
192.168.5.129    - 255.255.252.0  - 68-45-f1-32-52-57   -03/11/2025 16:27:23    -D-  P123456-040-202.domain.local
192.168.5.130    - 255.255.252.0  - 84-ba-59-77-1c-4f   -01/11/2025 03:09:45    -D-  P123456-112-402.domain.local
192.168.5.132    - 255.255.252.0  - 84-ba-59-77-1c-5e   -31/10/2025 21:44:32    -D-  P123456-112-403.domain.local
192.168.5.133    - 255.255.252.0  - bc-e9-2f-cf-67-96   -03/11/2025 07:10:30    -D-  P123456-042-013.domain.local
192.168.5.135    - 255.255.252.0  - bc-e9-2f-ce-ea-5e   -04/11/2025 08:50:06    -D-  P123456-025-013.domain.local
192.168.5.137    - 255.255.252.0  - b4-a2-eb-a2-d9-62   -04/11/2025 07:12:37    -D-  P123456-074-031.domain.local
192.168.5.138    - 255.255.252.0  - bc-e9-2f-ce-8f-c6   -02/11/2025 08:19:27    -D-  P123456-SOS-008.domain.local
192.168.5.139    - 255.255.252.0  -00-07-4d-ce-30-af   - N'EXPIRE JAMAIS        -U-  D6J215204968.domain.local
192.168.5.140    - 255.255.252.0  - 30-24-a9-ac-88-3e   -02/11/2025 08:19:30    -D-  P123456-SOS-009.domain.local
192.168.5.141    - 255.255.252.0  - 6c-4b-90-54-30-b9   -03/11/2025 22:39:06    -D-  l123456diffdsi.domain.local
192.168.5.144    - 255.255.252.0  - 68-45-f1-c4-60-57   -01/11/2025 13:45:57    -D-  P123456-321-201.domain.local
192.168.5.147    - 255.255.252.0  - 6c-02-e0-01-b8-e6   -02/11/2025 08:21:25    -D-  P123456-SOS-010.domain.local
192.168.5.149    - 255.255.252.0  - b4-a2-eb-a2-59-62   -03/11/2025 07:35:29    -D-  P123456-044-220.domain.local
192.168.5.151    - 255.255.252.0  - bc-e9-2f-cf-32-7c   -02/11/2025 08:20:58    -D-  P123456-SOS-011.domain.local
192.168.5.152    - 255.255.252.0  - 30-24-a9-ae-9e-8f   -02/11/2025 10:20:05    -D-  P123456-040-015.domain.local
192.168.5.153    - 255.255.252.0  - 68-45-f1-d9-bf-4a   -04/11/2025 09:10:10    -D-  P123456-021-207.domain.local
192.168.5.169    - 255.255.252.0  - 6c-02-e0-00-63-7d   -04/11/2025 07:32:53    -D-  P123456-019-007.domain.local
192.168.5.170    - 255.255.252.0  -e8-80-88-83-52-6b   - N'EXPIRE JAMAIS        -U-  S123456-BOT-301.domain.local
192.168.5.171    - 255.255.252.0  - 68-45-f1-d2-be-4a   -04/11/2025 08:41:47    -D-  P123456-044-218.domain.local
192.168.5.173    - 255.255.252.0  - 68-45-f1-1f-be-4a   -03/11/2025 07:24:21    -D-  P123456-035-214.domain.local
192.168.5.183    - 255.255.252.0  -e8-80-88-83-52-38   - N'EXPIRE JAMAIS        -U-  S123456-BOT-302.domain.local
192.168.5.186    - 255.255.252.0  - b4-a2-eb-a2-d9-69   -04/11/2025 07:14:19    -D-  P123456-035-207.domain.local
192.168.5.189    - 255.255.252.0  - bc-e9-2f-cf-26-11   -04/11/2025 08:39:26    -D-  P123456-025-009.domain.local
192.168.5.194    - 255.255.252.0  - 68-45-f1-de-ba-4a   -04/11/2025 07:28:24    -D-  P123456-035-208.domain.local
192.168.5.197    - 255.255.252.0  - bc-e9-2f-cf-e8-b0   -01/11/2025 07:26:17    -D-  P123456-042-009.domain.local
192.168.5.199    - 255.255.252.0  - 68-45-f1-f0-55-57   -04/11/2025 08:13:49    -D-  P123456-800-203.domain.local
192.168.5.213    - 255.255.252.0  - 68-45-f1-f0-bc-4a   -03/11/2025 07:47:23    -D-  P123456-040-210.domain.local
192.168.5.214    - 255.255.252.0  -c8-d3-ff-3c-79-f2   - N'EXPIRE JAMAIS        -U-  S123456-074-715.domain.local
192.168.5.227    - 255.255.252.0  -80-8a-bd-aa-0b-97   - N'EXPIRE JAMAIS        -U-  [Flip] Dali Flip.domain.local
192.168.5.229    - 255.255.252.0  - 6c-02-e0-00-dd-83   -04/11/2025 09:43:56    -D-  P123456-999-001.domain.local
192.168.5.230    - 255.255.252.0  -e8-80-88-83-51-c9   - N'EXPIRE JAMAIS        -U-  S123456-BOT-303.domain.local
192.168.5.234    - 255.255.252.0  - 18-60-24-fa-28-35   -03/11/2025 10:28:44    -D-  S123456-037-802.domain.local
192.168.5.235    - 255.255.252.0  - 18-60-24-fa-29-57   -03/11/2025 09:24:07    -D-  S123456-037-803.domain.local
192.168.5.236    - 255.255.252.0  -80-8a-bd-aa-0b-9a   - N'EXPIRE JAMAIS        -U-  [Flip] Salle Diop Flip.domain.local
192.168.5.237    - 255.255.252.0  - bc-e9-2f-cf-8a-a0   -04/11/2025 08:04:42    -D-  P123456-026-008.domain.local
192.168.5.243    - 255.255.252.0  -dc-4a-3e-50-20-df   - N'EXPIRE JAMAIS        -U-  S123456-262-612.domain.local
192.168.5.254    - 255.255.252.0  -e8-80-88-83-52-81   - N'EXPIRE JAMAIS        -U-  S123456-BOT-304.domain.local
192.168.6.11     - 255.255.252.0  - bc-e9-2f-cf-8a-85   -02/11/2025 07:40:48    -D-  P123456-264-004.domain.local
192.168.6.21     - 255.255.252.0  - 84-69-93-83-fd-22   -04/11/2025 05:32:15    -D-  S123456-017-301.domain.local
192.168.6.29     - 255.255.252.0  - bc-e9-2f-cf-ba-e6   -03/11/2025 07:06:06    -D-  P123456-074-011.domain.local
192.168.6.34     - 255.255.252.0  - 68-45-f1-9d-be-4a   -04/11/2025 08:33:50    -D-  P123456-044-210.domain.local
192.168.6.44     - 255.255.252.0  - bc-e9-2f-cf-c2-a2   -04/11/2025 08:31:45    -D-  P123456-042-002.domain.local
192.168.6.51     - 255.255.252.0  - c8-d9-d2-21-1c-7f   -03/11/2025 05:19:42    -D-  S123456-121-900.domain.local
192.168.6.53     - 255.255.252.0  - bc-e9-2f-cf-f1-00   -04/11/2025 07:11:48    -D-  P123456-040-011.domain.local
192.168.6.61     - 255.255.252.0  -18-60-24-fa-2f-f7   - N'EXPIRE JAMAIS        -U-  S123456-025-801.domain.local
192.168.6.68     - 255.255.252.0  - 68-45-f1-c8-4c-57   -04/11/2025 07:07:20    -D-  P123456-141-201.domain.local
192.168.6.72     - 255.255.252.0  - 30-24-a9-ae-cf-ef   -04/11/2025 07:31:20    -D-  P123456-042-007.domain.local
192.168.6.82     - 255.255.252.0  - 68-45-f1-87-be-4a   -04/11/2025 08:46:11    -D-  P123456-002-201.domain.local
192.168.6.90     - 255.255.252.0  -dc-4a-3e-50-0b-79   - N'EXPIRE JAMAIS        -U-  S123456-076-604.domain.local
192.168.6.99     - 255.255.252.0  -e8-80-88-83-59-d2   - N'EXPIRE JAMAIS        -U-  S123456-BOT-305.domain.local
192.168.6.105    - 255.255.252.0  - 18-60-24-fa-29-53   -03/11/2025 20:29:31    -D-  S123456-021-801.domain.local
192.168.6.114    - 255.255.252.0  -e8-80-88-83-52-91   - N'EXPIRE JAMAIS        -U-  S123456-BOT-307.domain.local
192.168.6.116    - 255.255.252.0  -18-60-24-fa-2e-bb   - N'EXPIRE JAMAIS        -U-  S123456-262-804.domain.local
192.168.6.117    - 255.255.252.0  - 6c-02-e0-01-d9-0e   -04/11/2025 09:01:22    -D-  P123456-023-016.domain.local
192.168.6.134    - 255.255.252.0  - 84-a9-3e-8c-7f-dd   -04/11/2025 07:00:27    -D-  S123456-126-001.domain.local
192.168.6.139    - 255.255.252.0  - 68-45-f1-e5-bf-4a   -04/11/2025 07:03:11    -D-  P123456-076-212.domain.local
192.168.6.141    - 255.255.252.0  - b4-a2-eb-a2-d9-97   -04/11/2025 08:38:17    -D-  P123456-023-202.domain.local
192.168.6.146    - 255.255.252.0  - 68-45-f1-7f-be-4a   -04/11/2025 07:42:51    -D-  P123456-044-215.domain.local
192.168.6.152    - 255.255.252.0  - 68-45-f1-2c-bb-4a   -04/11/2025 08:00:35    -D-  P123456-021-209.domain.local
192.168.6.163    - 255.255.252.0  -e8-80-88-83-49-33   - N'EXPIRE JAMAIS        -U-  S123456-BOT-315.domain.local
192.168.6.164    - 255.255.252.0  - b4-a2-eb-a2-d9-c3   -04/11/2025 08:51:39    -D-  P123456-010-214.domain.local
192.168.6.165    - 255.255.252.0  -94-c6-91-fd-d3-e9   - N'EXPIRE JAMAIS        -U-  S123456-126-005.domain.local
192.168.6.170    - 255.255.252.0  - 68-45-f1-84-ae-4a   -04/11/2025 07:06:31    -D-  P123456-076-221.domain.local
192.168.6.176    - 255.255.252.0  - 18-60-24-fa-2f-28   -03/11/2025 21:18:58    -D-  S123456-500-801.domain.local
192.168.6.182    - 255.255.252.0  - 68-45-f1-7d-bd-4a   -04/11/2025 07:29:07    -D-  P123456-250-202.domain.local
192.168.6.191    - 255.255.252.0  -e8-80-88-83-55-6e   - N'EXPIRE JAMAIS        -U-  S123456-BOT-306.domain.local
192.168.6.192    - 255.255.252.0  -e8-80-88-83-55-d1   - N'EXPIRE JAMAIS        -U-  S123456-BOT-314.domain.local
192.168.6.193    - 255.255.252.0  -e8-80-88-83-5a-c1   - N'EXPIRE JAMAIS        -U-  S123456-BOT-310.domain.local
192.168.6.195    - 255.255.252.0  -e8-80-88-83-64-a3   - N'EXPIRE JAMAIS        -U-  S123456-BOT-312.domain.local
192.168.6.196    - 255.255.252.0  -e8-80-88-83-53-34   - N'EXPIRE JAMAIS        -U-  S123456-BOT-313.domain.local
192.168.6.198    - 255.255.252.0  -e8-80-88-83-50-32   - N'EXPIRE JAMAIS        -U-  S123456-BOT-311.domain.local
192.168.6.199    - 255.255.252.0  -e8-80-88-83-49-10   - N'EXPIRE JAMAIS        -U-  S123456-BOT-308.domain.local
192.168.6.201    - 255.255.252.0  -e8-80-88-83-38-0f   - N'EXPIRE JAMAIS        -U-  S123456-BOT-309.domain.local
192.168.6.217    - 255.255.252.0  - 68-45-f1-dd-b7-4a   -04/11/2025 07:30:51    -D-  P123456-264-201.domain.local
192.168.6.218    - 255.255.252.0  - 30-24-a9-ae-4f-e4   -03/11/2025 08:03:39    -D-  P123456-076-026.domain.local
192.168.6.219    - 255.255.252.0  -c8-d9-d2-21-20-de   - N'EXPIRE JAMAIS        -U-  S123456-121-904.domain.local
192.168.6.220    - 255.255.252.0  - bc-e9-2f-ce-8f-6b   -04/11/2025 08:12:51    -D-  P123456-076-011.domain.local
192.168.6.222    - 255.255.252.0  - 68-45-f1-7a-89-4a   -03/11/2025 13:16:59    -D-  P123456-263-210.domain.local
192.168.6.228    - 255.255.252.0  -94-c6-91-fd-d3-b9   - N'EXPIRE JAMAIS        -U-  S123456-076-901.domain.local
192.168.6.243    - 255.255.252.0  - bc-e9-2f-cf-02-08   -04/11/2025 07:19:11    -D-  P123456-076-012.domain.local
192.168.7.5      - 255.255.252.0  - 6c-02-e0-01-e7-6a   -04/11/2025 07:44:50    -D-  P123456-076-020.domain.local
192.168.7.6      - 255.255.252.0  - bc-e9-2f-ce-af-1b   -03/11/2025 07:14:27    -D-  P123456-045-002.domain.local
192.168.7.12     - 255.255.252.0  - bc-e9-2f-cf-e8-70   -04/11/2025 08:32:41    -D-  P123456-023-011.domain.local
192.168.7.73     - 255.255.252.0  -94-c6-91-fd-d4-fb   - N'EXPIRE JAMAIS        -U-  S123456-101-905.domain.local
192.168.7.111    - 255.255.252.0  -68-45-f1-60-45-46   - N'EXPIRE JAMAIS        -U-  P123456-126-201.domain.local
192.168.7.123    - 255.255.252.0  -3c-52-82-59-ec-1d   - N'EXPIRE JAMAIS        -U-  S123456-126-712.domain.local
192.168.7.149    - 255.255.252.0  - 94-c6-91-fd-d6-d3   -01/11/2025 14:25:56    -D-  S123456-129-905.domain.local
192.168.7.154    - 255.255.252.0  - b0-5c-da-5e-b0-a0   -04/11/2025 09:11:43    -D-  P123456-023-008.domain.local
192.168.7.155    - 255.255.252.0  -f8-b4-6a-e3-a4-f9   - N'EXPIRE JAMAIS        -U-  P123456-121-902.domain.local
192.168.7.183    - 255.255.252.0  -10-e7-c6-41-f9-0d   - N'EXPIRE JAMAIS        -U-  S123456-121-821.domain.local

Nb de clients (version 4)ˇ: 368 dans l'Çtendueˇ: 192.168.4.0.

La commande s'est terminÇe correctement.
